idade,salario_anual,num_contas,num_cartoes,juros_emprestimo,num_emprestimos,dias_atraso,num_pagamentos_atrasados,divida_total,investimento_mensal,score_credito
48.0,37071.2,1.0,6.0,6.0,4.0,14.0,3.0,869.99,53.602.383.645.038,Alto
48.0,37071.2,1.0,6.0,6.0,4.0,14.0,5.0,869.99,53.602.383.645.038,Alto
48.0,37071.2,1.0,6.0,6.0,4.0,14.0,5.0,869.99,53.602.383.645.038,Alto
48.0,37071.2,1.0,6.0,6.0,4.0,14.0,5.0,869.99,53.602.383.645.038,Alto
48.0,37071.2,1.0,6.0,6.0,4.0,14.0,8.0,869.99,53.602.383.645.038,Regular
20.0,41735.55,0.0,3.0,8.0,4.0,19.0,6.0,1480.92,60.160.863.585.682.900,Regular
20.0,41735.55,0.0,3.0,8.0,4.0,15.0,6.0,1480.92,60.160.863.585.682.900,Regular
20.0,41735.55,0.0,3.0,8.0,4.0,15.0,6.0,1480.92,60.160.863.585.682.900,Regular
20.0,41735.55,0.0,3.0,8.0,4.0,15.0,5.0,1480.92,60.160.863.585.682.900,Regular
20.0,41735.55,0.0,3.0,8.0,4.0,15.0,4.0,1480.92,60.160.863.585.682.900,Regular
20.0,41735.55,0.0,3.0,8.0,4.0,15.0,4.0,1480.92,60.160.863.585.682.900,Regular
20.0,41735.55,0.0,3.0,8.0,4.0,15.0,6.0,1480.92,60.160.863.585.682.900,Regular
20.0,41735.55,0.0,3.0,8.0,4.0,15.0,7.0,1480.92,60.160.863.585.682.900,Regular
38.0,40391.66,10.0,7.0,18.0,3.0,35.0,23.0,1950.62,34.141.433.776.380.600,Baixo
38.0,40391.66,10.0,7.0,18.0,3.0,35.0,20.0,1950.62,34.141.433.776.380.600,Baixo
38.0,40391.66,10.0,7.0,18.0,3.0,35.0,20.0,1950.62,34.141.433.776.380.600,Baixo
38.0,40391.66,10.0,7.0,18.0,3.0,30.0,23.0,1950.62,34.141.433.776.380.600,Baixo
38.0,40391.66,10.0,7.0,18.0,3.0,39.0,21.0,1950.62,34.141.433.776.380.600,Baixo
38.0,40391.66,10.0,7.0,18.0,3.0,35.0,24.0,1950.62,34.141.433.776.380.600,Baixo
38.0,40391.66,10.0,7.0,18.0,3.0,35.0,23.0,1950.62,34.141.433.776.380.600,Regular
38.0,40391.66,10.0,7.0,18.0,3.0,33.0,23.0,1950.62,34.141.433.776.380.600,Baixo
18.0,7.441.295,5.0,8.0,33.0,6.0,17.0,16.0,2569.3,3.089.911.476.184.210,Baixo
18.0,7.441.295,5.0,8.0,33.0,6.0,17.0,16.0,2569.3,3.089.911.476.184.210,Baixo
18.0,7.441.295,5.0,8.0,33.0,6.0,17.0,16.0,2569.3,3.089.911.476.184.210,Baixo
19.0,7.441.295,5.0,8.0,33.0,6.0,17.0,14.0,2569.3,3.089.911.476.184.210,Regular
19.0,7.441.295,5.0,8.0,33.0,6.0,17.0,16.0,2569.3,3.089.911.476.184.210,Baixo
19.0,7.441.295,5.0,8.0,33.0,6.0,18.0,19.0,2569.3,3.089.911.476.184.210,Baixo
19.0,7.441.295,5.0,8.0,33.0,6.0,17.0,16.0,2569.3,3.089.911.476.184.210,Baixo
19.0,7.441.295,5.0,8.0,33.0,6.0,15.0,13.0,2569.3,3.089.911.476.184.210,Baixo
40.0,19065.32,3.0,6.0,5.0,5.0,23.0,14.0,2008.06,2.096.898.279.881.400,Regular
40.0,19065.32,3.0,6.0,5.0,5.0,23.0,14.0,2008.06,2.096.898.279.881.400,Regular
40.0,19065.32,3.0,6.0,5.0,5.0,23.0,14.0,2008.06,2.096.898.279.881.400,Regular
40.0,19065.32,3.0,6.0,5.0,5.0,23.0,14.0,2008.06,2.096.898.279.881.400,Regular
40.0,19065.32,3.0,6.0,5.0,5.0,23.0,14.0,2008.06,2.096.898.279.881.400,Regular
40.0,19065.32,3.0,6.0,5.0,5.0,23.0,14.0,2008.06,2.096.898.279.881.400,Regular
40.0,19065.32,3.0,6.0,5.0,5.0,27.0,14.0,2008.06,2.096.898.279.881.400,Regular
40.0,19065.32,3.0,6.0,5.0,5.0,23.0,15.0,2008.06,2.096.898.279.881.400,Regular
46.0,24585.55,3.0,4.0,14.0,2.0,9.0,14.0,195.38,3.479.465.480.814.090,Regular
46.0,24585.55,3.0,4.0,14.0,2.0,9.0,14.0,195.38,3.479.465.480.814.090,Regular
46.0,24585.55,3.0,4.0,14.0,2.0,9.0,14.0,195.38,3.479.465.480.814.090,Regular
46.0,24585.55,3.0,4.0,14.0,2.0,9.0,13.0,195.38,3.479.465.480.814.090,Regular
46.0,24585.55,3.0,4.0,14.0,2.0,9.0,14.0,195.38,3.479.465.480.814.090,Regular
46.0,24585.55,3.0,4.0,14.0,2.0,10.0,14.0,195.38,3.479.465.480.814.090,Regular
46.0,24585.55,3.0,4.0,14.0,2.0,9.0,14.0,195.38,3.479.465.480.814.090,Regular
46.0,24585.55,3.0,4.0,14.0,2.0,9.0,14.0,195.38,3.479.465.480.814.090,Regular
26.0,15013.73,7.0,4.0,14.0,6.0,23.0,12.0,1403.17,389.880.358.724.792,Regular
26.0,15013.73,7.0,4.0,14.0,6.0,18.0,7.0,1403.17,389.880.358.724.792,Regular
26.0,15013.73,7.0,4.0,14.0,6.0,20.0,9.0,1403.17,389.880.358.724.792,Regular
27.0,15013.73,7.0,4.0,14.0,6.0,23.0,9.0,1403.17,389.880.358.724.792,Regular
27.0,15013.73,7.0,4.0,14.0,6.0,23.0,12.0,1403.17,389.880.358.724.792,Regular
27.0,15013.73,7.0,4.0,14.0,6.0,23.0,7.0,1403.17,389.880.358.724.792,Regular
27.0,15013.73,7.0,4.0,14.0,6.0,19.0,9.0,1403.17,389.880.358.724.792,Regular
27.0,15013.73,7.0,4.0,14.0,6.0,23.0,9.0,1403.17,389.880.358.724.792,Regular
43.0,126006.68,4.0,3.0,20.0,3.0,13.0,12.0,385.8,72.167.370.263.446,Regular
44.0,126006.68,4.0,3.0,20.0,3.0,11.0,11.0,385.8,72.167.370.263.446,Regular
44.0,126006.68,4.0,3.0,20.0,3.0,16.0,12.0,385.8,72.167.370.263.446,Regular
44.0,126006.68,4.0,3.0,20.0,3.0,9.0,12.0,385.8,72.167.370.263.446,Regular
44.0,126006.68,4.0,3.0,20.0,3.0,8.0,12.0,385.8,72.167.370.263.446,Regular
44.0,126006.68,4.0,3.0,20.0,3.0,13.0,12.0,385.8,72.167.370.263.446,Regular
44.0,126006.68,4.0,3.0,20.0,3.0,13.0,11.0,385.8,72.167.370.263.446,Regular
44.0,126006.68,4.0,3.0,20.0,3.0,13.0,13.0,385.8,72.167.370.263.446,Regular
49.0,102885.32,3.0,5.0,16.0,1.0,11.0,13.0,605.34,7.974.686.437.036.990,Regular
49.0,102885.32,3.0,5.0,16.0,1.0,14.0,13.0,605.34,7.974.686.437.036.990,Regular
49.0,102885.32,3.0,5.0,16.0,1.0,13.0,13.0,605.34,7.974.686.437.036.990,Regular
49.0,102885.32,3.0,5.0,16.0,1.0,14.0,13.0,605.34,7.974.686.437.036.990,Regular
49.0,102885.32,3.0,5.0,16.0,1.0,14.0,13.0,605.34,7.974.686.437.036.990,Regular
49.0,102885.32,3.0,5.0,16.0,1.0,14.0,13.0,605.34,7.974.686.437.036.990,Regular
49.0,102885.32,3.0,5.0,16.0,1.0,14.0,13.0,605.34,7.974.686.437.036.990,Regular
49.0,102885.32,3.0,5.0,16.0,1.0,14.0,14.0,605.34,7.974.686.437.036.990,Regular
38.0,34212.01,6.0,5.0,10.0,3.0,21.0,9.0,512.38,26.270.084.804.365.800,Regular
38.0,34212.01,6.0,5.0,10.0,3.0,18.0,9.0,512.38,26.270.084.804.365.800,Regular
38.0,34212.01,6.0,5.0,10.0,3.0,18.0,9.0,512.38,26.270.084.804.365.800,Regular
38.0,34212.01,6.0,5.0,10.0,3.0,18.0,9.0,512.38,26.270.084.804.365.800,Regular
38.0,34212.01,6.0,5.0,10.0,3.0,16.0,10.0,512.38,26.270.084.804.365.800,Regular
38.0,34212.01,6.0,5.0,10.0,3.0,18.0,9.0,512.38,26.270.084.804.365.800,Regular
38.0,34212.01,6.0,5.0,10.0,3.0,18.0,9.0,512.38,26.270.084.804.365.800,Baixo
38.0,34212.01,6.0,5.0,10.0,3.0,18.0,9.0,512.38,26.270.084.804.365.800,Baixo
26.0,118487.16,8.0,4.0,20.0,4.0,17.0,20.0,140.26,17.098.420.089.604.700,Regular
26.0,118487.16,8.0,4.0,20.0,4.0,15.0,20.0,140.26,17.098.420.089.604.700,Regular
26.0,118487.16,8.0,4.0,20.0,4.0,15.0,22.0,140.26,17.098.420.089.604.700,Regular
26.0,118487.16,8.0,4.0,20.0,4.0,15.0,20.0,140.26,17.098.420.089.604.700,Regular
26.0,118487.16,8.0,4.0,20.0,4.0,15.0,20.0,140.26,17.098.420.089.604.700,Regular
26.0,118487.16,8.0,4.0,20.0,4.0,15.0,20.0,140.26,17.098.420.089.604.700,Regular
26.0,118487.16,8.0,4.0,20.0,4.0,15.0,21.0,140.26,17.098.420.089.604.700,Regular
26.0,118487.16,8.0,4.0,20.0,4.0,11.0,17.0,140.26,17.098.420.089.604.700,Regular
26.0,77418.52,7.0,9.0,20.0,7.0,38.0,21.0,3962.08,6.480.907.841.864.150,Baixo
26.0,77418.52,7.0,9.0,20.0,7.0,38.0,24.0,3962.08,6.480.907.841.864.150,Baixo
26.0,77418.52,7.0,9.0,20.0,7.0,34.0,18.0,3962.08,6.480.907.841.864.150,Baixo
26.0,77418.52,7.0,9.0,20.0,7.0,38.0,21.0,3962.08,6.480.907.841.864.150,Baixo
26.0,77418.52,7.0,9.0,20.0,7.0,38.0,24.0,3962.08,6.480.907.841.864.150,Baixo
26.0,77418.52,7.0,9.0,20.0,7.0,38.0,21.0,3962.08,6.480.907.841.864.150,Baixo
26.0,77418.52,7.0,9.0,20.0,7.0,38.0,18.0,3962.08,6.480.907.841.864.150,Baixo
26.0,77418.52,7.0,9.0,20.0,7.0,38.0,23.0,3962.08,6.480.907.841.864.150,Baixo
45.0,24199.24,3.0,7.0,6.0,1.0,26.0,14.0,784.35,14.577.634.931.889.000,Alto
46.0,24199.24,3.0,7.0,6.0,1.0,26.0,14.0,784.35,14.577.634.931.889.000,Alto
46.0,24199.24,3.0,7.0,6.0,1.0,26.0,17.0,784.35,14.577.634.931.889.000,Alto
46.0,24199.24,3.0,7.0,6.0,1.0,26.0,14.0,784.35,14.577.634.931.889.000,Alto
46.0,24199.24,3.0,7.0,6.0,1.0,28.0,12.0,784.35,14.577.634.931.889.000,Alto
46.0,24199.24,3.0,7.0,6.0,1.0,26.0,14.0,784.35,14.577.634.931.889.000,Alto
46.0,24199.24,3.0,7.0,6.0,1.0,27.0,14.0,784.35,14.577.634.931.889.000,Alto
46.0,24199.24,3.0,7.0,6.0,1.0,29.0,14.0,784.35,14.577.634.931.889.000,Alto
47.0,28587.29,4.0,1.0,7.0,0.0,0.0,2.0,1496.38,7.003.444.642.504.420,Alto
47.0,28587.29,4.0,1.0,7.0,0.0,0.0,2.0,1496.38,7.003.444.642.504.420,Alto
47.0,28587.29,4.0,1.0,7.0,0.0,0.0,4.0,1496.38,7.003.444.642.504.420,Alto
47.0,28587.29,4.0,1.0,7.0,0.0,0.0,2.0,1496.38,7.003.444.642.504.420,Alto
47.0,28587.29,4.0,1.0,7.0,0.0,4.0,2.0,1496.38,7.003.444.642.504.420,Alto
47.0,28587.29,4.0,1.0,7.0,0.0,0.0,2.0,1496.38,7.003.444.642.504.420,Alto
47.0,28587.29,4.0,1.0,7.0,0.0,0.0,2.0,1496.38,7.003.444.642.504.420,Alto
48.0,28587.29,4.0,1.0,7.0,0.0,0.0,2.0,1496.38,7.003.444.642.504.420,Alto
31.0,16.578.115,3.0,5.0,15.0,2.0,10.0,16.0,1054.86,25.856.414.547.455.700,Regular
31.0,16.578.115,3.0,5.0,15.0,2.0,10.0,13.0,1054.86,25.856.414.547.455.700,Regular
32.0,16.578.115,3.0,5.0,15.0,2.0,10.0,13.0,1054.86,25.856.414.547.455.700,Regular
32.0,16.578.115,3.0,5.0,15.0,2.0,9.0,13.0,1054.86,25.856.414.547.455.700,Regular
32.0,16.578.115,3.0,5.0,15.0,2.0,10.0,13.0,1054.86,25.856.414.547.455.700,Regular
32.0,16.578.115,3.0,5.0,15.0,2.0,10.0,12.0,1054.86,25.856.414.547.455.700,Regular
32.0,16.578.115,3.0,5.0,15.0,2.0,10.0,12.0,1054.86,25.856.414.547.455.700,Regular
32.0,16.578.115,3.0,5.0,15.0,2.0,10.0,13.0,1054.86,25.856.414.547.455.700,Regular
20.0,74647.4,6.0,5.0,20.0,6.0,52.0,17.0,4167.43,59.456.790.003.768.200,Regular
20.0,74647.4,6.0,5.0,20.0,6.0,52.0,14.0,4167.43,59.456.790.003.768.200,Regular
20.0,74647.4,6.0,5.0,20.0,6.0,52.0,17.0,4167.43,59.456.790.003.768.200,Regular
20.0,74647.4,6.0,5.0,20.0,6.0,52.0,17.0,4167.43,59.456.790.003.768.200,Regular
20.0,74647.4,6.0,5.0,20.0,6.0,52.0,17.0,4167.43,59.456.790.003.768.200,Regular
20.0,74647.4,6.0,5.0,20.0,6.0,49.0,17.0,4167.43,59.456.790.003.768.200,Regular
20.0,74647.4,6.0,5.0,20.0,6.0,52.0,20.0,4167.43,59.456.790.003.768.200,Regular
20.0,74647.4,6.0,5.0,20.0,6.0,52.0,17.0,4167.43,59.456.790.003.768.200,Regular
43.0,34766.06,0.0,1.0,11.0,3.0,6.0,4.0,1374.23,3.790.995.388.730.940,Alto
43.0,34766.06,0.0,1.0,11.0,3.0,4.0,5.0,1374.23,3.790.995.388.730.940,Alto
43.0,34766.06,0.0,1.0,11.0,3.0,4.0,6.0,1374.23,3.790.995.388.730.940,Alto
43.0,34766.06,0.0,1.0,11.0,3.0,4.0,4.0,1374.23,3.790.995.388.730.940,Alto
43.0,34766.06,0.0,1.0,11.0,3.0,4.0,4.0,1374.23,3.790.995.388.730.940,Alto
43.0,34766.06,0.0,1.0,11.0,3.0,4.0,4.0,1374.23,3.790.995.388.730.940,Alto
43.0,34766.06,0.0,1.0,11.0,3.0,4.0,4.0,1374.23,3.790.995.388.730.940,Regular
43.0,34766.06,0.0,1.0,11.0,3.0,4.0,7.0,1374.23,3.790.995.388.730.940,Alto
22.0,16.852.635,4.0,6.0,9.0,0.0,29.0,13.0,775.22,2.687.019.240.117.100,Regular
22.0,16.852.635,4.0,6.0,9.0,0.0,27.0,13.0,775.22,2.687.019.240.117.100,Regular
22.0,16.852.635,4.0,6.0,9.0,0.0,27.0,13.0,775.22,2.687.019.240.117.100,Regular
22.0,16.852.635,4.0,6.0,9.0,0.0,31.0,13.0,775.22,2.687.019.240.117.100,Alto
23.0,16.852.635,4.0,6.0,9.0,0.0,29.0,13.0,775.22,2.687.019.240.117.100,Regular
23.0,16.852.635,4.0,6.0,9.0,0.0,27.0,16.0,775.22,2.687.019.240.117.100,Alto
23.0,16.852.635,4.0,6.0,9.0,0.0,27.0,13.0,775.22,2.687.019.240.117.100,Regular
23.0,16.852.635,4.0,6.0,9.0,0.0,27.0,13.0,775.22,2.687.019.240.117.100,Alto
20.0,33502.1,7.0,9.0,27.0,6.0,57.0,20.0,2362.68,19.620.062.365.667.700,Baixo
20.0,33502.1,7.0,9.0,27.0,6.0,57.0,20.0,2362.68,19.620.062.365.667.700,Regular
20.0,33502.1,7.0,9.0,27.0,6.0,57.0,19.0,2362.68,19.620.062.365.667.700,Baixo
20.0,33502.1,7.0,9.0,27.0,6.0,57.0,20.0,2362.68,19.620.062.365.667.700,Baixo
20.0,33502.1,7.0,9.0,27.0,6.0,57.0,20.0,2362.68,19.620.062.365.667.700,Baixo
20.0,33502.1,7.0,9.0,27.0,6.0,57.0,22.0,2362.68,19.620.062.365.667.700,Baixo
20.0,33502.1,7.0,9.0,27.0,6.0,57.0,18.0,2362.68,19.620.062.365.667.700,Baixo
20.0,33502.1,7.0,9.0,27.0,6.0,57.0,20.0,2362.68,19.620.062.365.667.700,Baixo
27.0,91690.53,2.0,6.0,2.0,2.0,6.0,9.0,1295.18,15.605.106.569.209.700,Regular
27.0,91690.53,2.0,6.0,2.0,2.0,6.0,8.0,1295.18,15.605.106.569.209.700,Alto
27.0,91690.53,2.0,6.0,2.0,2.0,6.0,8.0,1295.18,15.605.106.569.209.700,Alto
27.0,91690.53,2.0,6.0,2.0,2.0,6.0,8.0,1295.18,15.605.106.569.209.700,Alto
27.0,91690.53,2.0,6.0,2.0,2.0,6.0,8.0,1295.18,15.605.106.569.209.700,Alto
27.0,91690.53,2.0,6.0,2.0,2.0,6.0,8.0,1295.18,15.605.106.569.209.700,Regular
27.0,91690.53,2.0,6.0,2.0,2.0,6.0,8.0,1295.18,15.605.106.569.209.700,Alto
27.0,91690.53,2.0,6.0,2.0,2.0,6.0,8.0,1295.18,15.605.106.569.209.700,Alto
36.0,30502.54,8.0,7.0,24.0,7.0,26.0,21.0,1672.68,2.099.723.702.574.620,Baixo
36.0,30502.54,8.0,7.0,24.0,7.0,28.0,20.0,1672.68,2.099.723.702.574.620,Baixo
37.0,30502.54,8.0,7.0,24.0,7.0,25.0,20.0,1672.68,2.099.723.702.574.620,Baixo
37.0,30502.54,8.0,7.0,24.0,7.0,25.0,20.0,1672.68,2.099.723.702.574.620,Regular
37.0,30502.54,8.0,7.0,24.0,7.0,25.0,20.0,1672.68,2.099.723.702.574.620,Baixo
37.0,30502.54,8.0,7.0,24.0,7.0,25.0,17.0,1672.68,2.099.723.702.574.620,Baixo
37.0,30502.54,8.0,7.0,24.0,7.0,25.0,20.0,1672.68,2.099.723.702.574.620,Baixo
37.0,30502.54,8.0,7.0,24.0,7.0,25.0,20.0,1672.68,2.099.723.702.574.620,Baixo
20.0,30272.61,3.0,3.0,15.0,1.0,30.0,8.0,180.94,5.466.555.554.342.680,Regular
20.0,30272.61,3.0,3.0,15.0,1.0,30.0,8.0,180.94,5.466.555.554.342.680,Regular
20.0,30272.61,3.0,3.0,15.0,1.0,30.0,6.0,180.94,5.466.555.554.342.680,Regular
20.0,30272.61,3.0,3.0,15.0,1.0,30.0,8.0,180.94,5.466.555.554.342.680,Regular
20.0,30272.61,3.0,3.0,15.0,1.0,30.0,8.0,180.94,5.466.555.554.342.680,Regular
21.0,30272.61,3.0,3.0,15.0,1.0,30.0,8.0,180.94,5.466.555.554.342.680,Regular
21.0,30272.61,3.0,3.0,15.0,1.0,30.0,8.0,180.94,5.466.555.554.342.680,Regular
21.0,30272.61,3.0,3.0,15.0,1.0,30.0,8.0,180.94,5.466.555.554.342.680,Regular
31.0,59971.42,8.0,5.0,6.0,3.0,11.0,20.0,203.03,6.343.139.146.797.590,Regular
31.0,59971.42,8.0,5.0,6.0,3.0,11.0,20.0,203.03,6.343.139.146.797.590,Regular
31.0,59971.42,8.0,5.0,6.0,3.0,11.0,20.0,203.03,6.343.139.146.797.590,Regular
31.0,59971.42,8.0,5.0,6.0,3.0,11.0,18.0,203.03,6.343.139.146.797.590,Regular
31.0,59971.42,8.0,5.0,6.0,3.0,12.0,20.0,203.03,6.343.139.146.797.590,Regular
31.0,59971.42,8.0,5.0,6.0,3.0,11.0,20.0,203.03,6.343.139.146.797.590,Regular
31.0,59971.42,8.0,5.0,6.0,3.0,11.0,20.0,203.03,6.343.139.146.797.590,Regular
31.0,59971.42,8.0,5.0,6.0,3.0,11.0,20.0,203.03,6.343.139.146.797.590,Regular
32.0,42220.39,1.0,4.0,1.0,4.0,9.0,9.0,257.81,9.331.106.008.777.200,Regular
32.0,42220.39,1.0,4.0,1.0,4.0,11.0,9.0,257.81,9.331.106.008.777.200,Regular
32.0,42220.39,1.0,4.0,1.0,4.0,6.0,9.0,257.81,9.331.106.008.777.200,Regular
32.0,42220.39,1.0,4.0,1.0,4.0,9.0,9.0,257.81,9.331.106.008.777.200,Regular
32.0,42220.39,1.0,4.0,1.0,4.0,9.0,9.0,257.81,9.331.106.008.777.200,Regular
32.0,42220.39,1.0,4.0,1.0,4.0,5.0,9.0,257.81,9.331.106.008.777.200,Regular
32.0,42220.39,1.0,4.0,1.0,4.0,9.0,8.0,257.81,9.331.106.008.777.200,Regular
33.0,42220.39,1.0,4.0,1.0,4.0,9.0,11.0,257.81,9.331.106.008.777.200,Regular
51.0,43581.13,4.0,3.0,9.0,3.0,14.0,2.0,900.83,395.345.799.332.659,Alto
51.0,43581.13,4.0,3.0,9.0,3.0,14.0,3.0,900.83,395.345.799.332.659,Alto
51.0,43581.13,4.0,3.0,9.0,3.0,11.0,3.0,900.83,395.345.799.332.659,Alto
51.0,43581.13,4.0,3.0,9.0,3.0,14.0,3.0,900.83,395.345.799.332.659,Alto
51.0,43581.13,4.0,3.0,9.0,3.0,14.0,2.0,900.83,395.345.799.332.659,Alto
51.0,43581.13,4.0,3.0,9.0,3.0,18.0,3.0,900.83,395.345.799.332.659,Alto
51.0,43581.13,4.0,3.0,9.0,3.0,14.0,3.0,900.83,395.345.799.332.659,Alto
51.0,43581.13,4.0,3.0,9.0,3.0,18.0,3.0,900.83,395.345.799.332.659,Regular
49.0,28681.38,3.0,5.0,2.0,0.0,2.0,5.0,467.64,4.214.609.887.839.260,Alto
50.0,28681.38,3.0,5.0,2.0,0.0,2.0,5.0,467.64,4.214.609.887.839.260,Alto
50.0,28681.38,3.0,5.0,2.0,0.0,2.0,5.0,467.64,4.214.609.887.839.260,Alto
50.0,28681.38,3.0,5.0,2.0,0.0,4.0,7.0,467.64,4.214.609.887.839.260,Regular
50.0,28681.38,3.0,5.0,2.0,0.0,1.0,5.0,467.64,4.214.609.887.839.260,Alto
50.0,28681.38,3.0,5.0,2.0,0.0,2.0,5.0,467.64,4.214.609.887.839.260,Alto
50.0,28681.38,3.0,5.0,2.0,0.0,2.0,5.0,467.64,4.214.609.887.839.260,Alto
50.0,28681.38,3.0,5.0,2.0,0.0,2.0,5.0,467.64,4.214.609.887.839.260,Alto
33.0,35376.32,8.0,3.0,19.0,3.0,12.0,17.0,1166.47,57.835.489.532.555.000,Regular
33.0,35376.32,8.0,3.0,19.0,3.0,12.0,17.0,1166.47,57.835.489.532.555.000,Regular
33.0,35376.32,8.0,3.0,19.0,3.0,12.0,18.0,1166.47,57.835.489.532.555.000,Regular
33.0,35376.32,8.0,3.0,19.0,3.0,12.0,15.0,1166.47,57.835.489.532.555.000,Regular
33.0,35376.32,8.0,3.0,19.0,3.0,12.0,15.0,1166.47,57.835.489.532.555.000,Regular
34.0,35376.32,8.0,3.0,19.0,3.0,8.0,15.0,1166.47,57.835.489.532.555.000,Regular
34.0,35376.32,8.0,3.0,19.0,3.0,12.0,18.0,1166.47,57.835.489.532.555.000,Regular
34.0,35376.32,8.0,3.0,19.0,3.0,12.0,15.0,1166.47,57.835.489.532.555.000,Regular
48.0,15.488.885,0.0,4.0,4.0,0.0,9.0,3.0,1287.59,29.447.195.785.440.200,Regular
48.0,15.488.885,0.0,4.0,4.0,0.0,4.0,1.0,1287.59,29.447.195.785.440.200,Alto
48.0,15.488.885,0.0,4.0,4.0,0.0,6.0,0.0,1287.59,29.447.195.785.440.200,Alto
48.0,15.488.885,0.0,4.0,4.0,0.0,3.0,2.0,1287.59,29.447.195.785.440.200,Regular
49.0,15.488.885,0.0,4.0,4.0,0.0,6.0,0.0,1287.59,29.447.195.785.440.200,Regular
49.0,15.488.885,0.0,4.0,4.0,0.0,1.0,0.0,1287.59,29.447.195.785.440.200,Regular
49.0,15.488.885,0.0,4.0,4.0,0.0,6.0,0.0,1287.59,29.447.195.785.440.200,Alto
49.0,15.488.885,0.0,4.0,4.0,0.0,10.0,0.0,1287.59,29.447.195.785.440.200,Alto
26.0,19853.35,7.0,4.0,6.0,2.0,21.0,17.0,816.46,22.030.263.470.475.500,Regular
26.0,19853.35,7.0,4.0,6.0,2.0,21.0,17.0,816.46,22.030.263.470.475.500,Regular
26.0,19853.35,7.0,4.0,6.0,2.0,21.0,18.0,816.46,22.030.263.470.475.500,Regular
26.0,19853.35,7.0,4.0,6.0,2.0,21.0,20.0,816.46,22.030.263.470.475.500,Regular
26.0,19853.35,7.0,4.0,6.0,2.0,22.0,17.0,816.46,22.030.263.470.475.500,Regular
26.0,19853.35,7.0,4.0,6.0,2.0,21.0,17.0,816.46,22.030.263.470.475.500,Regular
26.0,19853.35,7.0,4.0,6.0,2.0,21.0,17.0,816.46,22.030.263.470.475.500,Regular
26.0,19853.35,7.0,4.0,6.0,2.0,25.0,17.0,816.46,22.030.263.470.475.500,Regular
32.0,115643.01,3.0,7.0,2.0,3.0,18.0,1.0,951.36,10.203.197.848.026.600,Baixo
32.0,115643.01,3.0,7.0,2.0,3.0,13.0,4.0,951.36,10.203.197.848.026.600,Regular
32.0,115643.01,3.0,7.0,2.0,3.0,18.0,1.0,951.36,10.203.197.848.026.600,Baixo
33.0,115643.01,3.0,7.0,2.0,3.0,18.0,0.0,951.36,10.203.197.848.026.600,Baixo
33.0,115643.01,3.0,7.0,2.0,3.0,18.0,1.0,951.36,10.203.197.848.026.600,Regular
33.0,115643.01,3.0,7.0,2.0,3.0,18.0,3.0,951.36,10.203.197.848.026.600,Baixo
33.0,115643.01,3.0,7.0,2.0,3.0,18.0,1.0,951.36,10.203.197.848.026.600,Baixo
33.0,115643.01,3.0,7.0,2.0,3.0,18.0,1.0,951.36,10.203.197.848.026.600,Baixo
44.0,7.512.225,7.0,7.0,14.0,5.0,6.0,19.0,540.07,1.013.191.094.078.460,Regular
44.0,7.512.225,7.0,7.0,14.0,5.0,6.0,17.0,540.07,1.013.191.094.078.460,Regular
44.0,7.512.225,7.0,7.0,14.0,5.0,6.0,17.0,540.07,1.013.191.094.078.460,Regular
44.0,7.512.225,7.0,7.0,14.0,5.0,6.0,16.0,540.07,1.013.191.094.078.460,Regular
44.0,7.512.225,7.0,7.0,14.0,5.0,6.0,20.0,540.07,1.013.191.094.078.460,Regular
44.0,7.512.225,7.0,7.0,14.0,5.0,6.0,17.0,540.07,1.013.191.094.078.460,Regular
44.0,7.512.225,7.0,7.0,14.0,5.0,2.0,15.0,540.07,1.013.191.094.078.460,Regular
44.0,7.512.225,7.0,7.0,14.0,5.0,6.0,17.0,540.07,1.013.191.094.078.460,Regular
15.0,35161.46,10.0,8.0,32.0,6.0,61.0,24.0,4445.32,1.901.948.975.717.300,Baixo
15.0,35161.46,10.0,8.0,32.0,6.0,58.0,20.0,4445.32,1.901.948.975.717.300,Regular
16.0,35161.46,10.0,8.0,32.0,6.0,61.0,23.0,4445.32,1.901.948.975.717.300,Regular
16.0,35161.46,10.0,8.0,32.0,6.0,61.0,21.0,4445.32,1.901.948.975.717.300,Baixo
16.0,35161.46,10.0,8.0,32.0,6.0,56.0,19.0,4445.32,1.901.948.975.717.300,Baixo
16.0,35161.46,10.0,8.0,32.0,6.0,61.0,24.0,4445.32,1.901.948.975.717.300,Baixo
16.0,35161.46,10.0,8.0,32.0,6.0,61.0,21.0,4445.32,1.901.948.975.717.300,Baixo
16.0,35161.46,10.0,8.0,32.0,6.0,61.0,21.0,4445.32,1.901.948.975.717.300,Baixo
33.0,9.133.045,6.0,7.0,34.0,6.0,56.0,16.0,3035.88,26.308.159.840.519.400,Regular
34.0,9.133.045,6.0,7.0,34.0,6.0,60.0,16.0,3035.88,26.308.159.840.519.400,Regular
34.0,9.133.045,6.0,7.0,34.0,6.0,61.0,16.0,3035.88,26.308.159.840.519.400,Regular
34.0,9.133.045,6.0,7.0,34.0,6.0,61.0,16.0,3035.88,26.308.159.840.519.400,Alto
34.0,9.133.045,6.0,7.0,34.0,6.0,61.0,19.0,3035.88,26.308.159.840.519.400,Alto
34.0,9.133.045,6.0,7.0,34.0,6.0,61.0,14.0,3035.88,26.308.159.840.519.400,Alto
